specification_id;kv2;supplier;type_cost
6702;KV2000001850;Lineage Logistics;150.0
6703;KV2000001851;Ryder Supply Chain Solutions;350.99
6704;KV2000001852;FedEx Supply Chain;250.0
6705;KV2000001853;GXO Logistics;0.0
6706;KV2000001854;Lineage Logistics;400.99
6707;KV2000001855;Kenco Logistic Services LLC;350.99
6708;KV2000001856;Americold;300.0
6709;KV2000001857;DHL Supply Chain;0.0
6710;KV2000001858;Ryder Supply Chain Solutions;200.0
6711;KV2000001859;Ryder Supply Chain Solutions;400.99
6712;KV2000001860;Ryder Supply Chain Solutions;350.99
6713;KV2000001861;FedEx Supply Chain;200.0
6714;KV2000001862;DHL Supply Chain;50.0
6715;KV2000001863;GXO Logistics;200.99
6716;KV2000001864;Lineage Logistics;100.0
6717;KV2000001865;EODIS North America;450.99
6718;KV2000001866;FedEx Supply Chain;450.0
6719;KV2000001867;GXO Logistics;100.99
6720;KV2000001868;Ryder Supply Chain Solutions;50.99
6721;KV2000001869;GXO Logistics;300.0
6722;KV2000001870;Lineage Logistics;350.99
6723;KV2000001871;Kenco Logistic Services LLC;100.0
6724;KV2000001872;GXO Logistics;300.0
6725;KV2000001873;Lineage Logistics;350.99
6726;KV2000001874;Kenco Logistic Services LLC;250.99
6727;KV2000001875;Ryder Supply Chain Solutions;50.99
6728;KV2000001876;EODIS North America;200.99
6729;KV2000001877;Ryder Supply Chain Solutions;50.0
6730;KV2000001878;Ryder Supply Chain Solutions;250.0
6731;KV2000001879;FedEx Supply Chain;450.0
6732;KV2000001880;Lineage Logistics;250.0
6733;KV2000001881;EODIS North America;0.0
6734;KV2000001882;Kenco Logistic Services LLC;450.0
6735;KV2000001883;Lineage Logistics;150.99
6736;KV2000001884;EODIS North America;150.99
6737;KV2000001885;Americold;350.99
6738;KV2000001886;GXO Logistics;50.0
6739;KV2000001887;Ryder Supply Chain Solutions;300.99
6740;KV2000001888;Lineage Logistics;400.99
6741;KV2000001889;Ryder Supply Chain Solutions;50.99
6742;KV2000001890;Kenco Logistic Services LLC;300.99
6743;KV2000001891;DHL Supply Chain;200.99
6744;KV2000001892;Lineage Logistics;150.99
6745;KV2000001893;FedEx Supply Chain;300.0
6746;KV2000001894;Americold;200.99
6747;KV2000001895;Kenco Logistic Services LLC;250.0
6748;KV2000001896;Ryder Supply Chain Solutions;300.0
6749;KV2000001897;FedEx Supply Chain;200.0
6750;KV2000001898;DHL Supply Chain;450.0
6751;KV2000001899;DHL Supply Chain;300.99
6752;KV2000001900;GXO Logistics;200.99
6753;KV2000001901;Lineage Logistics;250.99
6754;KV2000001902;FedEx Supply Chain;0.0
6755;KV2000001903;Kenco Logistic Services LLC;200.99
6756;KV2000001904;EODIS North America;200.0
6757;KV2000001905;DHL Supply Chain;400.99
6758;KV2000001906;EODIS North America;450.99
6759;KV2000001907;DHL Supply Chain;300.0
6760;KV2000001908;Ryder Supply Chain Solutions;350.0
6761;KV2000001909;DHL Supply Chain;150.99
6762;KV2000001910;EODIS North America;200.0
6763;KV2000001911;Lineage Logistics;300.99
6764;KV2000001912;Kenco Logistic Services LLC;100.99
6765;KV2000001913;Lineage Logistics;350.0
6766;KV2000001914;Lineage Logistics;50.0
6767;KV2000001915;GXO Logistics;350.0
6768;KV2000001916;DHL Supply Chain;400.99
6769;KV2000001917;FedEx Supply Chain;0.99
6770;KV2000001918;Americold;100.99
6771;KV2000001919;Kenco Logistic Services LLC;0.0
6772;KV2000001920;EODIS North America;450.99
6773;KV2000001921;Kenco Logistic Services LLC;100.99
6774;KV2000001922;GXO Logistics;450.0
6775;KV2000001923;Kenco Logistic Services LLC;300.99
6776;KV2000001924;Ryder Supply Chain Solutions;150.99
6777;KV2000001925;GXO Logistics;450.0
6778;KV2000001926;Ryder Supply Chain Solutions;100.0
6779;KV2000001927;EODIS North America;200.99
6780;KV2000001928;Kenco Logistic Services LLC;50.99
6781;KV2000001929;FedEx Supply Chain;200.99
6782;KV2000001930;FedEx Supply Chain;250.99
6783;KV2000001931;Ryder Supply Chain Solutions;0.0
6784;KV2000001932;FedEx Supply Chain;250.0
6785;KV2000001933;Kenco Logistic Services LLC;450.0
6786;KV2000001934;Lineage Logistics;300.99
6787;KV2000001935;Americold;450.0
6788;KV2000001936;Lineage Logistics;250.99
6789;KV2000001937;DHL Supply Chain;250.0
6790;KV2000001938;GXO Logistics;200.99
6791;KV2000001939;EODIS North America;350.99
6792;KV2000001940;Ryder Supply Chain Solutions;400.99
6793;KV2000001941;Ryder Supply Chain Solutions;400.99
6794;KV2000001942;Americold;350.0
6795;KV2000001943;Americold;250.99
6796;KV2000001944;FedEx Supply Chain;100.99
6797;KV2000001945;DHL Supply Chain;300.0
6798;KV2000001946;EODIS North America;200.99
6799;KV2000001947;Lineage Logistics;400.99
6800;KV2000001948;GXO Logistics;150.99
6801;KV2000001949;FedEx Supply Chain;100.0
6802;KV2000001950;Kenco Logistic Services LLC;350.0
6803;KV2000001951;FedEx Supply Chain;200.0
6804;KV2000001952;Ryder Supply Chain Solutions;100.0
6805;KV2000001953;Ryder Supply Chain Solutions;450.0
6806;KV2000001954;Americold;250.99
6807;KV2000001955;Lineage Logistics;300.99
6808;KV2000001956;Ryder Supply Chain Solutions;350.0
6809;KV2000001957;EODIS North America;400.0
6810;KV2000001958;Kenco Logistic Services LLC;400.99
6811;KV2000001959;EODIS North America;50.99
6812;KV2000001960;GXO Logistics;0.99
6813;KV2000001961;FedEx Supply Chain;350.0
6814;KV2000001962;FedEx Supply Chain;450.0
6815;KV2000001963;Lineage Logistics;200.0
6816;KV2000001964;Lineage Logistics;0.0
6817;KV2000001965;Ryder Supply Chain Solutions;400.0
6818;KV2000001966;Ryder Supply Chain Solutions;200.0
6819;KV2000001967;Americold;0.99
6820;KV2000001968;FedEx Supply Chain;200.99
6821;KV2000001969;DHL Supply Chain;100.0
6822;KV2000001970;GXO Logistics;200.0
6823;KV2000001971;Lineage Logistics;450.0
6824;KV2000001972;Lineage Logistics;150.99
6825;KV2000001973;GXO Logistics;50.99
6826;KV2000001974;DHL Supply Chain;250.99
6827;KV2000001975;EODIS North America;50.99
6828;KV2000001976;EODIS North America;150.0
6829;KV2000001977;DHL Supply Chain;300.99
6830;KV2000001978;GXO Logistics;250.99
6831;KV2000001979;DHL Supply Chain;400.0
6832;KV2000001980;Americold;250.0
6833;KV2000001981;EODIS North America;200.0
6834;KV2000001982;Kenco Logistic Services LLC;0.99
6835;KV2000001983;EODIS North America;250.0
6836;KV2000001984;DHL Supply Chain;50.0
6837;KV2000001985;Lineage Logistics;0.99
6838;KV2000001986;Americold;300.99
6839;KV2000001987;Ryder Supply Chain Solutions;350.0
6840;KV2000001988;GXO Logistics;200.99
6841;KV2000001989;Ryder Supply Chain Solutions;400.0
6842;KV2000001990;EODIS North America;250.0
6843;KV2000001991;EODIS North America;250.0
6844;KV2000001992;Ryder Supply Chain Solutions;150.0
6845;KV2000001993;Lineage Logistics;100.99
6846;KV2000001994;EODIS North America;150.0
6847;KV2000001995;Ryder Supply Chain Solutions;450.99
6848;KV2000001996;DHL Supply Chain;50.99
6849;KV2000001997;GXO Logistics;200.0
6850;KV2000001998;Ryder Supply Chain Solutions;100.99
6851;KV2000001999;Ryder Supply Chain Solutions;450.99
6852;KV2000002000;Lineage Logistics;150.0
6853;KV2000002001;GXO Logistics;150.99
6854;KV2000002002;GXO Logistics;250.0
6855;KV2000002003;GXO Logistics;100.0
6856;KV2000002004;GXO Logistics;150.0
6857;KV2000002005;FedEx Supply Chain;350.0
6858;KV2000002006;Americold;450.0
6859;KV2000002007;FedEx Supply Chain;100.99
6860;KV2000002008;Americold;400.99
6861;KV2000002009;Kenco Logistic Services LLC;350.99
6862;KV2000002010;Ryder Supply Chain Solutions;50.99
6863;KV2000002011;Lineage Logistics;150.0
6864;KV2000002012;Lineage Logistics;350.99
6865;KV2000002013;Kenco Logistic Services LLC;200.99
6866;KV2000002014;FedEx Supply Chain;100.0
6867;KV2000002015;FedEx Supply Chain;150.0
6868;KV2000002016;DHL Supply Chain;200.0
6869;KV2000002017;DHL Supply Chain;450.99
6870;KV2000002018;FedEx Supply Chain;400.99
6871;KV2000002019;Americold;200.0
6872;KV2000002020;Kenco Logistic Services LLC;0.0
6873;KV2000002021;EODIS North America;0.99
6874;KV2000002022;DHL Supply Chain;350.0
6875;KV2000002023;Ryder Supply Chain Solutions;200.0
6876;KV2000002024;DHL Supply Chain;0.99
6877;KV2000002025;Americold;400.99
6878;KV2000002026;FedEx Supply Chain;200.0
6879;KV2000002027;Ryder Supply Chain Solutions;300.0
6880;KV2000002028;EODIS North America;100.0
6881;KV2000002029;Kenco Logistic Services LLC;300.0
6882;KV2000002030;FedEx Supply Chain;50.0
6883;KV2000002031;GXO Logistics;50.0
6884;KV2000002032;DHL Supply Chain;250.99
6885;KV2000002033;EODIS North America;200.0
6886;KV2000002034;FedEx Supply Chain;50.0
6887;KV2000002035;Kenco Logistic Services LLC;400.0
6888;KV2000002036;Americold;100.99
6889;KV2000002037;EODIS North America;0.0
6890;KV2000002038;DHL Supply Chain;200.99
6891;KV2000002039;GXO Logistics;350.0
6892;KV2000002040;FedEx Supply Chain;250.99
6893;KV2000002041;EODIS North America;300.99
6894;KV2000002042;DHL Supply Chain;50.0
6895;KV2000002043;Americold;200.99
6896;KV2000002044;Lineage Logistics;250.99
6897;KV2000002045;Ryder Supply Chain Solutions;100.0
6898;KV2000002046;EODIS North America;300.0
6899;KV2000002047;Americold;350.0
6900;KV2000002048;Americold;100.99
6901;KV2000002049;Kenco Logistic Services LLC;150.0
6902;KV2000002050;GXO Logistics;400.99
6903;KV2000002051;Ryder Supply Chain Solutions;450.0
6904;KV2000002052;GXO Logistics;250.99
6905;KV2000002053;FedEx Supply Chain;300.0
6906;KV2000002054;Americold;300.99
6907;KV2000002055;GXO Logistics;100.0
6908;KV2000002056;Americold;0.99
6909;KV2000002057;GXO Logistics;100.0
6910;KV2000002058;Ryder Supply Chain Solutions;0.99
6911;KV2000002059;Ryder Supply Chain Solutions;300.99
6912;KV2000002060;EODIS North America;200.99
6913;KV2000002061;EODIS North America;350.99
6914;KV2000002062;Ryder Supply Chain Solutions;100.0
6915;KV2000002063;Ryder Supply Chain Solutions;450.99
6916;KV2000002064;EODIS North America;400.99
6917;KV2000002065;Lineage Logistics;400.99
6918;KV2000002066;Kenco Logistic Services LLC;350.0
6919;KV2000002067;Americold;400.99
6920;KV2000002068;Lineage Logistics;450.0
6921;KV2000002069;GXO Logistics;150.99
6922;KV2000002070;FedEx Supply Chain;300.99
6923;KV2000002071;DHL Supply Chain;150.99
6924;KV2000002072;Americold;400.99
6925;KV2000002073;EODIS North America;0.0
6926;KV2000002074;Ryder Supply Chain Solutions;200.0
6927;KV2000002075;Ryder Supply Chain Solutions;50.99
6928;KV2000002076;Ryder Supply Chain Solutions;200.0
6929;KV2000002077;EODIS North America;200.0
6930;KV2000002078;Lineage Logistics;150.0
6931;KV2000002079;Kenco Logistic Services LLC;100.99
6932;KV2000002080;Kenco Logistic Services LLC;450.99
6933;KV2000002081;Lineage Logistics;200.99
6934;KV2000002082;FedEx Supply Chain;200.0
6935;KV2000002083;Lineage Logistics;350.99
6936;KV2000002084;DHL Supply Chain;300.0
6937;KV2000002085;Kenco Logistic Services LLC;150.99
6938;KV2000002086;DHL Supply Chain;100.0
6939;KV2000002087;DHL Supply Chain;400.0
6940;KV2000002088;Americold;300.99
6941;KV2000002089;GXO Logistics;250.0
6942;KV2000002090;DHL Supply Chain;100.0
6943;KV2000002091;DHL Supply Chain;450.0
6944;KV2000002092;GXO Logistics;200.99
6945;KV2000002093;Ryder Supply Chain Solutions;200.0
6946;KV2000002094;DHL Supply Chain;100.99
6947;KV2000002095;FedEx Supply Chain;300.0
6948;KV2000002096;Ryder Supply Chain Solutions;0.99
6949;KV2000002097;Kenco Logistic Services LLC;150.99
6950;KV2000002098;DHL Supply Chain;200.99
6951;KV2000002099;FedEx Supply Chain;400.0
6952;KV2000002100;Kenco Logistic Services LLC;50.99
6953;KV2000002101;Kenco Logistic Services LLC;50.99
6954;KV2000002102;EODIS North America;250.0
6955;KV2000002103;Americold;300.0
6956;KV2000002104;GXO Logistics;400.0
6957;KV2000002105;EODIS North America;200.99
6958;KV2000002106;Americold;300.0
6959;KV2000002107;GXO Logistics;150.99
6960;KV2000002108;Kenco Logistic Services LLC;250.0
6961;KV2000002109;FedEx Supply Chain;150.99
6962;KV2000002110;EODIS North America;350.0
6963;KV2000002111;Ryder Supply Chain Solutions;350.99
6964;KV2000002112;Lineage Logistics;400.99
6965;KV2000002113;GXO Logistics;0.0
6966;KV2000002114;DHL Supply Chain;400.99
6967;KV2000002115;FedEx Supply Chain;250.0
6968;KV2000002116;FedEx Supply Chain;300.99
6969;KV2000002117;FedEx Supply Chain;400.0
6970;KV2000002118;DHL Supply Chain;450.0
6971;KV2000002119;Lineage Logistics;400.99
6972;KV2000002120;DHL Supply Chain;150.0
6973;KV2000002121;DHL Supply Chain;400.99
6974;KV2000002122;Kenco Logistic Services LLC;300.0
6975;KV2000002123;GXO Logistics;50.0
6976;KV2000002124;EODIS North America;450.0
6977;KV2000002125;Lineage Logistics;350.0
6978;KV2000002126;FedEx Supply Chain;350.99
6979;KV2000002127;FedEx Supply Chain;200.0
6980;KV2000002128;EODIS North America;200.0
6981;KV2000002129;Americold;50.0
6982;KV2000002130;GXO Logistics;300.0
6983;KV2000002131;DHL Supply Chain;400.0
6984;KV2000002132;EODIS North America;400.0
6985;KV2000002133;Ryder Supply Chain Solutions;0.99
6986;KV2000002134;Americold;100.99
6987;KV2000002135;Lineage Logistics;200.0
6988;KV2000002136;Ryder Supply Chain Solutions;200.99
6989;KV2000002137;Ryder Supply Chain Solutions;450.99
6990;KV2000002138;Americold;50.99
6991;KV2000002139;Ryder Supply Chain Solutions;450.0
6992;KV2000002140;DHL Supply Chain;200.99
6993;KV2000002141;Ryder Supply Chain Solutions;0.99
6994;KV2000002142;Americold;350.99
6995;KV2000002143;Ryder Supply Chain Solutions;0.99
6996;KV2000002144;DHL Supply Chain;250.0
6997;KV2000002145;Ryder Supply Chain Solutions;150.0
6998;KV2000002146;Americold;0.0
6999;KV2000002147;Kenco Logistic Services LLC;350.0
7000;KV2000002148;Lineage Logistics;50.0
7001;KV2000002149;Americold;100.0
7002;KV2000002150;Americold;350.99
7003;KV2000002151;Lineage Logistics;50.99
7004;KV2000002152;Americold;450.99
7005;KV2000002153;Lineage Logistics;150.99
7006;KV2000002154;Kenco Logistic Services LLC;450.0
7007;KV2000002155;GXO Logistics;450.99
7008;KV2000002156;DHL Supply Chain;300.0
7009;KV2000002157;FedEx Supply Chain;250.0
7010;KV2000002158;EODIS North America;350.0
7011;KV2000002159;GXO Logistics;300.99
7012;KV2000002160;Kenco Logistic Services LLC;300.0
7013;KV2000002161;Lineage Logistics;50.0
7014;KV2000002162;GXO Logistics;150.0
7015;KV2000002163;Lineage Logistics;50.0
7016;KV2000002164;Ryder Supply Chain Solutions;100.0
7017;KV2000002165;Kenco Logistic Services LLC;150.99
7018;KV2000002166;Americold;150.99
7019;KV2000002167;Kenco Logistic Services LLC;0.99
7020;KV2000002168;GXO Logistics;150.0
7021;KV2000002169;FedEx Supply Chain;350.0
7022;KV2000002170;DHL Supply Chain;50.99
7023;KV2000002171;GXO Logistics;300.99
7024;KV2000002172;Lineage Logistics;350.0
7025;KV2000002173;FedEx Supply Chain;400.99
7026;KV2000002174;Lineage Logistics;200.99
7027;KV2000002175;Ryder Supply Chain Solutions;100.99
7028;KV2000002176;Ryder Supply Chain Solutions;150.0
7029;KV2000002177;FedEx Supply Chain;100.99
7030;KV2000002178;Kenco Logistic Services LLC;150.0
7031;KV2000002179;GXO Logistics;150.99
7032;KV2000002180;Lineage Logistics;100.0
7033;KV2000002181;GXO Logistics;50.99
7034;KV2000002182;DHL Supply Chain;50.0
7035;KV2000002183;Ryder Supply Chain Solutions;450.0
7036;KV2000002184;Kenco Logistic Services LLC;200.0
7037;KV2000002185;DHL Supply Chain;0.0
7038;KV2000002186;EODIS North America;150.99
7039;KV2000002187;Lineage Logistics;450.0
7040;KV2000002188;FedEx Supply Chain;200.99
7041;KV2000002189;Americold;450.99
7042;KV2000002190;Lineage Logistics;350.99
7043;KV2000002191;Kenco Logistic Services LLC;400.99
7044;KV2000002192;FedEx Supply Chain;50.0
7045;KV2000002193;DHL Supply Chain;200.99
7046;KV2000002194;GXO Logistics;350.99
7047;KV2000002195;DHL Supply Chain;200.0
7048;KV2000002196;GXO Logistics;200.99
7049;KV2000002197;Kenco Logistic Services LLC;350.99
7050;KV2000002198;FedEx Supply Chain;400.99
7051;KV2000002199;EODIS North America;400.0
7052;KV2000002200;EODIS North America;450.0
7053;KV2000002201;FedEx Supply Chain;350.99
7054;KV2000002202;Lineage Logistics;400.0
7055;KV2000002203;Ryder Supply Chain Solutions;50.99
7056;KV2000002204;DHL Supply Chain;50.0
7057;KV2000002205;Ryder Supply Chain Solutions;100.0
7058;KV2000002206;Lineage Logistics;150.99
7059;KV2000002207;FedEx Supply Chain;100.0
7060;KV2000002208;EODIS North America;300.99
7061;KV2000002209;GXO Logistics;50.99
7062;KV2000002210;EODIS North America;350.0
7063;KV2000002211;Kenco Logistic Services LLC;250.99
7064;KV2000002212;EODIS North America;400.99
7065;KV2000002213;FedEx Supply Chain;150.0
7066;KV2000002214;GXO Logistics;200.99
7067;KV2000002215;EODIS North America;450.0
7068;KV2000002216;DHL Supply Chain;150.0
7069;KV2000002217;Ryder Supply Chain Solutions;350.0
7070;KV2000002218;Americold;0.0
7071;KV2000002219;Kenco Logistic Services LLC;50.0
7072;KV2000002220;FedEx Supply Chain;50.0
7073;KV2000002221;Kenco Logistic Services LLC;250.99
7074;KV2000002222;GXO Logistics;200.0
7075;KV2000002223;EODIS North America;450.0
7076;KV2000002224;Americold;150.0
7077;KV2000002225;GXO Logistics;400.99
7078;KV2000002226;GXO Logistics;150.0
7079;KV2000002227;Ryder Supply Chain Solutions;50.0
7080;KV2000002228;Lineage Logistics;150.99
7081;KV2000002229;Ryder Supply Chain Solutions;50.0
7082;KV2000002230;DHL Supply Chain;350.0
7083;KV2000002231;EODIS North America;350.99
7084;KV2000002232;GXO Logistics;150.99
7085;KV2000002233;Kenco Logistic Services LLC;100.99
7086;KV2000002234;Lineage Logistics;100.0
7087;KV2000002235;Kenco Logistic Services LLC;150.0
7088;KV2000002236;Americold;450.0
7089;KV2000002237;Ryder Supply Chain Solutions;0.0
7090;KV2000002238;Kenco Logistic Services LLC;350.0
7091;KV2000002239;FedEx Supply Chain;350.99
7092;KV2000002240;Ryder Supply Chain Solutions;200.0
7093;KV2000002241;Americold;350.99
7094;KV2000002242;Americold;100.0
7095;KV2000002243;Ryder Supply Chain Solutions;50.0
7096;KV2000002244;Ryder Supply Chain Solutions;350.99
7097;KV2000002245;Ryder Supply Chain Solutions;200.99
7098;KV2000002246;GXO Logistics;250.0
7099;KV2000002247;GXO Logistics;0.0
7100;KV2000002248;Kenco Logistic Services LLC;350.0
7101;KV2000002249;Lineage Logistics;150.0
7102;KV2000002250;Ryder Supply Chain Solutions;300.0
7103;KV2000002251;GXO Logistics;450.0
7104;KV2000002252;Kenco Logistic Services LLC;200.0
7105;KV2000002253;DHL Supply Chain;150.99
7106;KV2000002254;Americold;300.0
7107;KV2000002255;DHL Supply Chain;200.0
7108;KV2000002256;Americold;100.0
7109;KV2000002257;EODIS North America;150.0
7110;KV2000002258;Lineage Logistics;450.0
7111;KV2000002259;Kenco Logistic Services LLC;300.99
7112;KV2000002260;Americold;50.99
7113;KV2000002261;Kenco Logistic Services LLC;100.99
7114;KV2000002262;Americold;50.0
7115;KV2000002263;FedEx Supply Chain;300.0
7116;KV2000002264;DHL Supply Chain;150.99
7117;KV2000002265;Ryder Supply Chain Solutions;450.0
7118;KV2000002266;FedEx Supply Chain;100.99
7119;KV2000002267;Americold;100.99
7120;KV2000002268;Ryder Supply Chain Solutions;200.0
7121;KV2000002269;Lineage Logistics;100.0
7122;KV2000002270;Ryder Supply Chain Solutions;350.0
7123;KV2000002271;Lineage Logistics;450.0
7124;KV2000002272;Americold;300.0
7125;KV2000002273;Americold;400.99
7126;KV2000002274;EODIS North America;300.0
7127;KV2000002275;Lineage Logistics;100.0
7128;KV2000002276;Ryder Supply Chain Solutions;350.0
7129;KV2000002277;FedEx Supply Chain;100.99
7130;KV2000002278;Americold;50.0
7131;KV2000002279;Lineage Logistics;300.0
7132;KV2000002280;Americold;0.99
7133;KV2000002281;EODIS North America;0.0
7134;KV2000002282;Ryder Supply Chain Solutions;250.0
7135;KV2000002283;Americold;450.99
7136;KV2000002284;FedEx Supply Chain;250.99
7137;KV2000002285;Kenco Logistic Services LLC;0.99
7138;KV2000002286;GXO Logistics;100.99
7139;KV2000002287;EODIS North America;250.0
7140;KV2000002288;DHL Supply Chain;0.99
7141;KV2000002289;EODIS North America;50.0
7142;KV2000002290;GXO Logistics;200.0
